GAME_ID,home_score_mean,home_score_std,home_score_min,home_score_max,home_score_last_1,home_score_last_2,home_score_last_3,score_margin_mean,score_margin_std,score_margin_min,score_margin_max,score_margin_last_1,score_margin_last_2,score_margin_last_3,pred_outcome_mean,pred_outcome_std,pred_outcome_min,pred_outcome_max,pred_outcome_last_1,pred_outcome_last_2,pred_outcome_last_3,home_win_rate,visitor_win_rate,intercept
21700682,30.8,18.682612237050794,0,60,60,57,57,9.2,5.321653878260029,-2,18,15,15,15,0.8189957933016363,0.11790432525305074,0.5098110231637665,0.9518542415702822,0.925164309112958,0.9266052105971828,0.926543966176503,0.4942528735632184,0.3858267716535433,1
21700687,29.88,19.680081300645078,0,65,65,59,56,0.44,3.4650252524332346,-5,10,10,4,3,0.5593046292686659,0.11319516624906693,0.3748223646065085,0.8378202038060876,0.8378202038060876,0.6787460585501247,0.6456165107879325,0.43678160919540227,0.3678160919540228,1
21700692,23.48,17.584356684280493,0,51,51,49,49,2.28,5.996799146211252,-7,13,5,7,8,0.5527352318483338,0.19987144091976555,0.2388521103356453,0.8665179791758848,0.6444792381857309,0.7152222300582376,0.7452699995697559,0.4022988505747127,0.5365853658536586,1
21700697,23.92,14.872578794546694,0,45,45,43,43,-2.4,4.326661530556787,-12,4,-12,-12,-7,0.5696432013671565,0.15806642186626005,0.22475909877808625,0.7799762597279029,0.22475909877808625,0.2280708779663455,0.3888035156232457,0.5862068965517241,0.26436781609195403,1
21700702,23.72,14.81761114350083,0,49,49,47,45,2.2,2.6832815729997477,-1,7,6,6,6,0.5706162167705815,0.09223824427620747,0.4536637514921765,0.7379317703129279,0.6934659565974483,0.6974705594739091,0.6981620996002557,0.4712643678160919,0.5934065934065934,1
21700707,18.0,12.537942414925983,0,39,39,39,32,-5.4,4.595650117230423,-17,2,-12,-10,-17,0.29950682757797065,0.12785826630228667,0.05914165308619264,0.5515639883286637,0.11634339618381755,0.15372528811368916,0.05914165308619264,0.5172413793103449,0.7333333333333333,1
21700712,36.72,22.68835824822942,0,73,73,70,70,8.16,4.627569556473463,0,18,14,15,18,0.8030439258867442,0.09590611871912504,0.5873580608463008,0.951544012916348,0.912384080070733,0.9253702682396788,0.951544012916348,0.4942528735632184,0.37931034482758613,1
21700717,23.32,17.3221707646588,0,55,55,55,50,-6.96,4.894731861910314,-15,3,-7,-4,-7,0.36689896352760476,0.16917655694081976,0.1389336211984788,0.7244727422668561,0.3337320482642378,0.4462214472353727,0.3391519281407204,0.5365853658536586,0.33333333333333337,1
21700722,12.72,8.986745795892972,0,31,31,29,29,-10.08,6.962298471051065,-19,2,-16,-16,-14,0.36581359498040306,0.2302789636877356,0.1157509105492077,0.7702275615372045,0.16465500882305695,0.16727225543437718,0.21435570191013234,0.7333333333333333,0.3406593406593407,1
21700727,24.16,16.865775997563823,0,52,52,52,48,0.36,5.105918134870555,-7,9,5,8,7,0.5649969603936624,0.1716782152340588,0.30841963179536225,0.8317998855939143,0.7205978734495675,0.8057821812701182,0.7818933007236997,0.5053763440860215,0.43678160919540227,1
